"ASV","treatment","Est","pval","pval.holm","SE","t.val","sampletype","week"
"ASV229","la",-0.3055128796374,0.612827493963973,0.995432047750097,2.67818059587763,-0.148320411830121,"ileum","Week 1"
"ASV229","lg",3.25267854173143,0.298614515796469,0.994895087247853,2.67818059587763,1.29819144418283,"ileum","Week 1"
"ASV23","cdiff",0.484494564556161,0.614313035247455,1,1.06952287314648,0.535482632470337,"ileum","Week 1"
"ASV23","Intercept",8.15971487970713,5.32936685756661e-05,0.0134037903267534,0.756266876235994,12.5802126113883,"ileum","Week 1"
"ASV23","la",-2.16504869429506,0.081973601021692,0.958304721752528,1.06952287314648,-2.35914793166843,"ileum","Week 1"
"ASV23","lg",-11.6994014663187,1.39514127112568e-05,0.00366501431096863,1.06952287314648,-12.4020857362643,"ileum","Week 1"
"ASV231","cdiff",-0.162394714279582,0.554716262354667,1,2.25922440067596,-0.104035773804783,"ileum","Week 1"
"ASV231","Intercept",-2.91845992143962,0.168516983095257,0.981899150494724,1.59751289394009,-1.83841554634658,"ileum","Week 1"
"ASV231","la",8.58864156210629,0.0057535459328501,0.566260397210334,2.25922440067596,4.01193095872153,"ileum","Week 1"
"ASV231","lg",1.31859060797195,0.476225773984028,0.997350548899963,2.25922440067596,0.664873029151101,"ileum","Week 1"
"ASV233","cdiff",4.64232546641835,0.20269436139845,0.99035225668066,2.84662946813242,1.70537577034089,"ileum","Week 1"
"ASV233","Intercept",-3.11953277070645,0.24548606690171,0.987351839689892,2.01287100044189,-1.55092586171695,"ileum","Week 1"
"ASV233","la",-0.307881526797108,0.56810046559086,1,2.84662946813242,-0.135683477263306,"ileum","Week 1"
"ASV233","lg",5.16974497911021,0.141430838413035,0.986260499324043,2.84662946813242,1.86937431978631,"ileum","Week 1"
"ASV236","cdiff",7.55555766933373,0.00358291750113601,0.305449905551175,1.58803962139837,5.27514575924536,"ileum","Week 1"
"ASV236","Intercept",-2.86513300344832,0.108727078632138,0.825123092874378,1.12291358508371,-2.72409461368221,"ileum","Week 1"
"ASV236","la",-0.521892181956107,0.356305750775533,0.982218329480543,1.58803962139837,-0.319570971607842,"ileum","Week 1"
"ASV236","lg",5.42330640751946,0.0196307001015728,0.611713203288579,1.58803962139837,3.74864895769572,"ileum","Week 1"
"ASV237","cdiff",-0.367497220977663,0.537122639628853,1,2.43214872990675,-0.161285667049827,"ileum","Week 1"
"ASV237","Intercept",-2.863007069286,0.203404808226035,0.982432753113986,1.71978885977131,-1.70961226051352,"ileum","Week 1"
"ASV237","la",-0.275610102961293,0.555873055053811,1,2.43214872990675,-0.101209065225455,"ileum","Week 1"
"ASV237","lg",5.31592387987566,0.0911104124407392,0.946423625591683,2.43214872990675,2.3186884216867,"ileum","Week 1"
"ASV239","cdiff",-5.90987985890893,0.0829212721972556,0.971019210828464,2.66856028026695,-2.31493770500861,"ileum","Week 1"
"ASV239","Intercept",2.75591467655415,0.200090990188348,0.997137233751093,1.88695707018184,1.58959195649552,"ileum","Week 1"
"ASV239","la",-5.53180831839211,0.101551617330164,0.978029721687035,2.66856028026695,-2.17970374479277,"ileum","Week 1"
"ASV239","lg",-3.18017406795948,0.294448597644359,1,2.66856028026695,-1.24168149638615,"ileum","Week 1"
"ASV24","cdiff",1.14012837931638,0.296930100178669,1,1.12995414607081,1.21215363499752,"ileum","Week 1"
"ASV24","Intercept",7.31378468530921,0.000322122873235766,0.0393716131503798,0.798998239116522,11.0159150948559,"ileum","Week 1"
"ASV24","la",0.353936290298461,0.723642067098468,1,1.12995414607081,0.370981999007016,"ileum","Week 1"
"ASV24","lg",-10.851434157222,3.64198348120936e-05,0.00921278653719888,1.12995414607081,-11.1245126796778,"ileum","Week 1"
"ASV241","cdiff",3.63345128219629,0.218434863630637,0.966525560811491,2.23153099144293,1.77905752768125,"ileum","Week 1"
"ASV241","Intercept",-2.97098544644963,0.179816055006638,0.962770350168556,1.57793069647723,-1.93528806925781,"ileum","Week 1"
"ASV241","la",7.63092513097187,0.013209038067696,0.694579968548747,2.23153099144293,3.60868088858066,"ileum","Week 1"
"ASV241","lg",-0.731908144615958,0.499557923347186,1,2.23153099144293,-0.353845733826186,"ileum","Week 1"
"ASV242","cdiff",-1.30811887007099,0.546958457388421,1,2.53554012228325,-0.536472697693527,"ileum","Week 1"
"ASV242","Intercept",-0.100691771455304,0.669365008879736,1,1.79289761443705,-0.00394794780203068,"ileum","Week 1"
"ASV242","la",-3.04718092582378,0.321108457120301,0.994284182945584,2.53554012228325,-1.26382348184867,"ileum","Week 1"
"ASV242","lg",1.55724941426904,0.532873049683827,1,2.53554012228325,0.651433357807895,"ileum","Week 1"
"ASV243","cdiff",-0.451414821775888,0.490062853990035,0.993839980268233,2.19856525767623,-0.210459175632214,"ileum","Week 1"
"ASV243","Intercept",-2.48691527733895,0.240157766350171,0.972848536317852,1.55462040258402,-1.63714812791701,"ileum","Week 1"
"ASV243","la",-0.439870646354843,0.496686448581875,1,2.19856525767623,-0.230487627907589,"ileum","Week 1"
"ASV243","lg",3.59933192317045,0.21060984186397,0.979562782733171,2.19856525767623,1.74491763026088,"ileum","Week 1"
"ASV244","cdiff",-0.0541477194563275,0.423986923651541,1,1.89417949212642,-0.0303402450260412,"ileum","Week 1"
"ASV244","Intercept",-3.08629528736502,0.149639719380364,0.854569412650981,1.33938716366708,-2.39636312087152,"ileum","Week 1"
"ASV244","la",-0.0811440916786349,0.387705533631312,0.998087808184043,1.89417949212642,-0.0275741682059329,"ileum","Week 1"
"ASV244","lg",7.10829276040424,0.0130780477349462,0.531819428875686,1.89417949212642,3.99775147638066,"ileum","Week 1"
"ASV247","cdiff",4.73180965975365,0.0682661917924736,0.938529928051742,2.03950123366689,2.48249016700932,"ileum","Week 1"
"ASV247","Intercept",-2.87783907471928,0.137631428545898,0.983333043083126,1.44214515256419,-2.00459044127908,"ileum","Week 1"
"ASV247","la",7.56098907315403,0.00653867334366996,0.602560404185133,2.03950123366689,3.94739402420436,"ileum","Week 1"
"ASV247","lg",-0.813016799624968,0.463049531931395,0.995749647721258,2.03950123366689,-0.482549666960934,"ileum","Week 1"
"ASV249","cdiff",4.36508497480567,0.119904385648656,0.972957281265971,2.12919173745702,2.18492368167494,"ileum","Week 1"
"ASV249","Intercept",-2.62329879763819,0.199525422134169,0.980796919552027,1.50556591600223,-1.80214522012166,"ileum","Week 1"
"ASV249","la",-0.170680713659924,0.525215124602179,0.999989129442532,2.12919173745702,-0.0753323714632164,"ileum","Week 1"
"ASV249","lg",-0.976513011651625,0.498612507097721,1,2.12919173745702,-0.486743238174899,"ileum","Week 1"
"ASV25","cdiff",-2.03058590230753,0.101003401550411,0.994263398978654,1.09389976924247,-2.12351856916083,"ileum","Week 1"
"ASV25","Intercept",8.75834533332406,1.85817621440495e-05,0.00484667127349585,0.773503944769752,12.9215843944401,"ileum","Week 1"
"ASV25","la",-1.30087757523827,0.240055238619227,1,1.09389976924247,-1.35909771736757,"ileum","Week 1"
"ASV25","lg",-12.1758372619916,3.75176270063976e-06,0.00105646227229065,1.09389976924247,-12.3935235507272,"ileum","Week 1"
"ASV250","cdiff",-0.566597953961815,0.460943082374528,0.990666176891883,1.87755288399134,-0.326836572869695,"ileum","Week 1"
"ASV250","Intercept",-2.70054475550774,0.169623328611623,0.922526101493843,1.32763037630663,-2.16392504493451,"ileum","Week 1"
"ASV250","la",-0.592963912153474,0.421389063840817,0.981310799028771,1.87755288399134,-0.338266954714014,"ileum","Week 1"
"ASV250","lg",6.90229050049061,0.0133193934429469,0.549864095548177,1.87755288399134,4.10891018472183,"ileum","Week 1"
"ASV252","cdiff",-0.280963936910746,0.47524938108677,1,1.94104297092623,-0.191690898931627,"ileum","Week 1"
"ASV252","Intercept",-2.89389142022757,0.136725907525506,0.936584003242152,1.37252464731642,-2.18093887937077,"ileum","Week 1"
"ASV252","la",-0.174514440711559,0.479383246881198,1,1.94104297092623,-0.12137566742378,"ileum","Week 1"
"ASV252","lg",6.64797242130594,0.0150803804054158,0.66968694037382,1.94104297092623,3.67764656725259,"ileum","Week 1"
"ASV256","cdiff",-0.223829292331264,0.543724244605135,0.999187337546046,2.23560157257134,-0.102429451174312,"ileum","Week 1"
"ASV256","Intercept",-2.78601064455751,0.18699018961845,0.962407942631337,1.58080903199651,-1.84190253859784,"ileum","Week 1"
"ASV256","la",-0.123338625149,0.520714930880396,1,2.23560157257135,-0.0721682016709172,"ileum","Week 1"
"ASV256","lg",3.93150117991114,0.170052341958862,0.976700265975372,2.23560157257135,1.91858022309289,"ileum","Week 1"
"ASV257","cdiff",4.79280264279343,0.178302614524879,0.970666206280834,2.78855640217249,1.85186096432838,"ileum","Week 1"
"ASV257","Intercept",-3.03496868772875,0.258698695390121,0.981356730894721,1.97180714169733,-1.56799682210823,"ileum","Week 1"
"ASV257","la",0.106139917062613,0.528895154036215,1,2.7885564021725,0.0197801993764022,"ileum","Week 1"
"ASV257","lg",-0.695976959101838,0.505362113784876,1,2.7885564021725,-0.265611091132241,"ileum","Week 1"
"ASV258","cdiff",-0.428160484212739,0.506018430106115,1,2.41282954216262,-0.191402730184192,"ileum","Week 1"
"ASV258","Intercept",-2.84431304589434,0.222109565404005,0.983963717810308,1.70612813111042,-1.70167307291571,"ileum","Week 1"
"ASV258","la",-0.311722784924586,0.517418463161747,1,2.41282954216262,-0.126341647450364,"ileum","Week 1"
"ASV258","lg",4.14330522209148,0.186047132095891,0.98803421261585,2.41282954216262,1.81271054041259,"ileum","Week 1"
"ASV259","cdiff",7.94205464321103,0.0055375891244257,0.518393017072624,2.01271006746248,4.19504338221464,"ileum","Week 1"
"ASV259","Intercept",-2.88985298359193,0.146792276476325,0.951032822327321,1.42320093726516,-2.0743516364876,"ileum","Week 1"
"ASV259","la",-0.216520903330492,0.502163174337623,0.994652925686576,2.01271006746248,-0.135665856112254,"ileum","Week 1"
"ASV259","lg",-0.709540553787148,0.455791443406408,1,2.01271006746248,-0.413784730261908,"ileum","Week 1"
"ASV26","cdiff",11.5149194543336,4.4993608306474e-06,0.00133169353697039,1.0487521377951,12.2129448758071,"ileum","Week 1"
"ASV26","Intercept",-2.64643734429571,0.0662656704840211,0.628680326599821,0.741579748418803,-3.65241801065887,"ileum","Week 1"
"ASV26","la",10.4777488191738,9.46537565297136e-06,0.00272841541978096,1.0487521377951,11.0875678947548,"ileum","Week 1"
"ASV26","lg",9.20097564553826,2.61507571077343e-05,0.00690899893306467,1.0487521377951,9.70959382101765,"ileum","Week 1"
"ASV260","cdiff",-0.463025022070767,0.512231740604312,0.997566309029425,2.22394116913094,-0.216378897635794,"ileum","Week 1"
"ASV260","Intercept",-2.66968086163277,0.217920228121097,0.964696736301656,1.57256388165243,-1.76156866081146,"ileum","Week 1"
"ASV260","la",-0.353982905247503,0.510723663450196,1,2.22394116913095,-0.173236743506187,"ileum","Week 1"
"ASV260","lg",-0.0315669443119432,0.501263864936972,1,2.22394116913095,0.034468827837811,"ileum","Week 1"
"ASV261","cdiff",6.19999709615784,0.0515571941452017,0.909338063315101,2.41720538664426,2.74646219811968,"ileum","Week 1"
"ASV261","Intercept",-2.72123144185818,0.225301728691371,0.990760845910489,1.7092223204168,-1.63068847656238,"ileum","Week 1"
"ASV261","la",-0.029400555997105,0.588181241108606,1,2.41720538664426,-0.0203667682451782,"ileum","Week 1"
"ASV261","lg",-0.834226187498549,0.476704263913802,1,2.41720538664426,-0.371653938649493,"ileum","Week 1"
"ASV263","cdiff",-0.320010653496464,0.47911482542116,0.996091792432536,1.8489135833599,-0.167686863324894,"ileum","Week 1"
"ASV263","Intercept",-2.65995124492637,0.165507109972494,0.930053325570019,1.3073793326217,-2.14532165203728,"ileum","Week 1"
"ASV263","la",-0.232799336002583,0.403728291156799,0.985823351687843,1.8489135833599,-0.159066761587274,"ileum","Week 1"
"ASV263","lg",5.83493636638647,0.0231725936969516,0.712579091933598,1.8489135833599,3.44376592841392,"ileum","Week 1"
"ASV266","cdiff",-2.99636278779458,0.294315872126312,1,2.57874776280567,-1.22578932372876,"ileum","Week 1"
"ASV266","Intercept",3.55858631309332,0.10802703771304,0.966717717466992,1.82345003004952,2.11561458743454,"ileum","Week 1"
"ASV266","la",-6.66437202006516,0.0515376761724939,0.920565090672337,2.57874776280567,-2.71381383739836,"ileum","Week 1"
"ASV266","lg",-7.22287810559568,0.0367661769652241,0.856009497445896,2.57874776280567,-2.94101309594086,"ileum","Week 1"
"ASV267","cdiff",-8.45109398811102,0.00587989980324153,0.54637441833357,2.1774955903596,-4.09727990436061,"ileum","Week 1"
"ASV267","Intercept",5.19665345929623,0.0104782484031032,0.687624889549153,1.53972189794708,3.63032207247984,"ileum","Week 1"
"ASV267","la",-6.63603907291151,0.016938709086487,0.848479975145681,2.1774955903596,-3.1882834780264,"ileum","Week 1"
"ASV267","lg",-8.69688479146519,0.00424235357440399,0.47633862311877,2.1774955903596,-4.20042205723464,"ileum","Week 1"
"ASV269","cdiff",-0.358064362735637,0.443575937037829,0.995363381390182,1.89865114584657,-0.169013473815564,"ileum","Week 1"
"ASV269","Intercept",-2.8861086706885,0.168000452950276,0.876212911817318,1.34254910033572,-2.30111259826761,"ileum","Week 1"
"ASV269","la",-0.140659386265985,0.440368310258275,0.97719653400604,1.89865114584657,-0.0808643484464136,"ileum","Week 1"
"ASV269","lg",7.18854168769584,0.0118845396123115,0.53593462774484,1.89865114584657,4.18237030244425,"ileum","Week 1"
"ASV27","cdiff",12.7935834317044,6.00493295880574e-05,0.0166712906807819,1.49996299461536,9.48252951009809,"ileum","Week 1"
"ASV27","Intercept",-2.53024748462757,0.138690101588123,0.855479741844623,1.0606340050214,-2.46321707581593,"ileum","Week 1"
"ASV27","la",-0.441914783685324,0.374545187832799,0.978862242128602,1.49996299461536,-0.335491636875714,"ileum","Week 1"
"ASV27","lg",5.55445866138615,0.0127030862157608,0.536788525158853,1.49996299461536,4.02768071106819,"ileum","Week 1"
"ASV274","cdiff",-6.27234598145171,0.0620270416111132,0.942237295106281,2.55878666938331,-2.58591431076444,"ileum","Week 1"
"ASV274","Intercept",3.10390455072583,0.151458685949716,0.991757614314126,1.80933540553068,1.88479247873867,"ileum","Week 1"
"ASV274","la",-6.07206603154991,0.0687059661859845,0.951477178975613,2.55878666938331,-2.50561509780334,"ileum","Week 1"
"ASV274","lg",-6.8852551063983,0.0527598287523611,0.867943048554586,2.55878666938331,-2.85145074473777,"ileum","Week 1"
"ASV276","cdiff",-0.300280172870313,0.511658689032753,0.992884396743517,1.87828255577681,-0.14517188625567,"ileum","Week 1"
"ASV276","Intercept",-2.80939053854309,0.125605775119966,0.940111189208041,1.32814633217418,-2.2173294449099,"ileum","Week 1"
"ASV276","la",-0.228676112003835,0.459772552103338,0.985375369701978,1.87828255577681,-0.158203472001174,"ileum","Week 1"
"ASV276","lg",8.01759952373716,0.00417625729978206,0.380956518698498,1.87828255577681,4.60378130378975,"ileum","Week 1"
"ASV279","cdiff",7.16649966301283,0.00794888596712435,0.486850537809988,1.81953707929412,4.28385345067528,"ileum","Week 1"
"ASV279","Intercept",-2.933640837841,0.123595897367464,0.890264447524616,1.28660700738924,-2.35552514169241,"ileum","Week 1"
"ASV279","la",0.147477758211522,0.457975500526326,0.993979250893377,1.81953707929412,0.0577936702935468,"ileum","Week 1"
"ASV279","lg",-0.797579111249137,0.384228891422554,0.987308838209914,1.81953707929412,-0.543643395532276,"ileum","Week 1"
"ASV28","cdiff",4.00606512410878,0.00121240771258771,0.331603944644696,0.944265545085707,4.25018902571349,"ileum","Week 1"
"ASV28","Intercept",6.57439521129999,5.27887691032805e-07,0.00015499465402739,0.667696570170915,9.87723944052026,"ileum","Week 1"
"ASV28","la",-1.92926174712449,0.0704705103066384,1,0.944265545085708,-2.05260765352869,"ileum","Week 1"
"ASV28","lg",0.325584259548248,0.740596272082952,1,0.944265545085708,0.342692882464048,"ileum","Week 1"
"ASV282","cdiff",3.66026892033341,0.24995290143258,0.993729203414703,2.57877438696026,1.51373718475281,"ileum","Week 1"
"ASV282","Intercept",-2.78736454303746,0.232323283263111,0.993420442664756,1.82346885616978,-1.55890155387209,"ileum","Week 1"
"ASV282","la",-0.145407122086375,0.559234895328546,1,2.57877438696026,-0.06040108079552,"ileum","Week 1"
"ASV282","lg",-0.841555031675789,0.53914994161262,1,2.57877438696026,-0.342399789690253,"ileum","Week 1"
"ASV283","cdiff",-2.14875478354829,0.363994256851568,0.986381040804235,2.19190192648802,-1.08303362212578,"ileum","Week 1"
"ASV283","Intercept",-0.981283542985296,0.536449497752244,1,1.54990871591554,-0.544490308517105,"ileum","Week 1"
"ASV283","la",5.6675222332851,0.0376964047462791,0.983982485461296,2.19190192648802,2.68050003079232,"ileum","Week 1"
"ASV283","lg",-2.67137726667894,0.314643946664851,0.984278282828753,2.19190192648802,-1.34069723457634,"ileum","Week 1"
"ASV285","cdiff",7.42716325407728,0.00239959111410802,0.237771583519989,1.49493742634368,5.50394401873649,"ileum","Week 1"
"ASV285","Intercept",-2.69120098641311,0.0926102169594326,0.831364162189847,1.05708039161718,-2.64146485375902,"ileum","Week 1"
"ASV285","la",-0.42971384777599,0.410654315351763,0.992324931206004,1.49493742634368,-0.336332617671178,"ileum","Week 1"
"ASV285","lg",5.59077416683815,0.0105579966186845,0.540503074968188,1.49493742634368,4.09047869279112,"ileum","Week 1"
"ASV286","cdiff",7.82816096150812,0.00616875022508765,0.499627573062896,1.96354372046568,4.33261988482607,"ileum","Week 1"
"ASV286","Intercept",-2.94195247205265,0.12251045598701,0.924915792056182,1.38843507989754,-2.22046207949216,"ileum","Week 1"
"ASV286","la",-0.121186117152113,0.47318477381242,0.995583725717201,1.96354372046568,-0.0576843769065253,"ileum","Week 1"
"ASV286","lg",-0.793456614318201,0.471039189054355,0.997413410486164,1.96354372046568,-0.430684212909198,"ileum","Week 1"
"ASV287","cdiff",1.7670184534499,0.458077858744956,0.998568522060853,2.48822643273089,0.787265106964392,"ileum","Week 1"
"ASV287","Intercept",-3.07931410205305,0.198759748452874,0.975317187747665,1.75944178371163,-1.77995444623855,"ileum","Week 1"
"ASV287","la",-0.0235655620357784,0.551126976581103,1,2.48822643273089,-0.0620466425196134,"ileum","Week 1"
"ASV287","lg",-0.305636589507231,0.537079120581979,1,2.48822643273089,-0.153824924605067,"ileum","Week 1"
"ASV288","cdiff",4.76554097205834,0.126067739446047,0.972346728154744,2.40430041960296,2.10479076419094,"ileum","Week 1"
"ASV288","Intercept",-2.8860123385758,0.206050733366048,0.985669095437531,1.70009713071092,-1.72153687972981,"ileum","Week 1"
"ASV288","la",-0.173351112590851,0.550836499858236,1,2.40430041960296,-0.0959264368738374,"ileum","Week 1"
"ASV288","lg",-0.829333424199028,0.506389798228385,0.997219691849922,2.40430041960296,-0.410618600107689,"ileum","Week 1"
"ASV289","cdiff",-1.49283439582526,0.475993301287541,1,2.48123821831291,-0.654260764489581,"ileum","Week 1"
"ASV289","Intercept",-1.67848555749637,0.445203447585462,1,1.75450036990828,-0.944521166248272,"ileum","Week 1"
"ASV289","la",1.56665873221944,0.512875350606523,1,2.48123821831291,0.657277158617903,"ileum","Week 1"
"ASV289","lg",-1.93185299123467,0.471265222290885,1,2.48123821831291,-0.824356287199974,"ileum","Week 1"
"ASV29","cdiff",-12.4998010793248,1.06003917041853e-05,0.00307437946953988,1.32671693000305,-10.0132375336376,"ileum","Week 1"
"ASV29","Intercept",9.16942429728919,3.27344914566415e-05,0.00842347839853251,0.938130537920158,10.6383188509568,"ileum","Week 1"
"ASV29","la",-2.36685746838409,0.106208468474341,1,1.32671693000306,-1.94153512352783,"ileum","Week 1"
"ASV29","lg",-4.43314983496819,0.0141474426878007,0.631873301484816,1.32671693000306,-3.63334551029659,"ileum","Week 1"
"ASV290","cdiff",2.78631291550537,0.333364433233384,0.998710833685154,2.49766906511718,1.25327077382214,"ileum","Week 1"
"ASV290","Intercept",-2.87099802263466,0.227815864401096,0.98365930954104,1.76611873310422,-1.68497846833333,"ileum","Week 1"
"ASV290","la",1.08428800328853,0.489894963593636,1,2.49766906511718,0.46756114880113,"ileum","Week 1"
"ASV290","lg",-0.644286792706664,0.528820630286712,1,2.49766906511718,-0.258331428715792,"ileum","Week 1"
"ASV292","cdiff",-0.388999734151846,0.491475270056895,1,2.38200865539654,-0.161282371765398,"ileum","Week 1"
"ASV292","Intercept",-2.86323608765609,0.224679851727847,0.961698516103684,1.68433447307594,-1.74809023396897,"ileum","Week 1"
"ASV292","la",-0.300658391338855,0.500337650420254,0.993620174863419,2.38200865539654,-0.169233339963133,"ileum","Week 1"
"ASV292","lg",5.16544182817029,0.0995691731566403,0.935331893135639,2.38200865539654,2.3257294360172,"ileum","Week 1"
"ASV296","cdiff",0.988166052449372,0.51367988024894,0.998188085109309,2.30973856812423,0.507107668960578,"ileum","Week 1"
"ASV296","Intercept",-2.81114453646535,0.184244204453683,0.977529288170381,1.63323180428875,-1.79621240435833,"ileum","Week 1"
"ASV296","la",-0.0673691880698273,0.570580149129448,0.999657006907579,2.30973856812423,-0.030756321848647,"ileum","Week 1"
"ASV296","lg",-0.983593277800469,0.475809902584749,0.993233007587794,2.30973856812423,-0.451576385027078,"ileum","Week 1"
"ASV297","cdiff",4.72237212832808,0.126873295075005,0.976201882068024,2.43665561695071,2.0338669923789,"ileum","Week 1"
"ASV297","Intercept",-2.91906544744053,0.200257501089547,0.980666901969396,1.72297571016214,-1.7330525957328,"ileum","Week 1"
"ASV297","la",3.30837610909807,0.25947172474267,0.990318944095111,2.43665561695071,1.45074809353784,"ileum","Week 1"
"ASV297","lg",-0.433784464622732,0.551659533099928,1,2.43665561695071,-0.197084587323757,"ileum","Week 1"
"ASV299","cdiff",1.90565165674476,0.425992676541919,0.995630163026146,2.45524673347725,0.882480850989109,"ileum","Week 1"
"ASV299","Intercept",-2.96683186538341,0.198574009718321,0.983698496512179,1.73612161472788,-1.76698898424313,"ileum","Week 1"
"ASV299","la",0.0441968590431101,0.55424501170854,1,2.45524673347725,0.0288632425744336,"ileum","Week 1"
"ASV299","lg",-0.520064122941199,0.553465941206604,1,2.45524673347725,-0.221474338022383,"ileum","Week 1"
"ASV3","cdiff",-0.441461860437606,0.372169186840887,0.95568664496962,1.4169548423542,-0.303394587596614,"ileum","Week 1"
"ASV3","Intercept",-2.7293241196377,0.0872208777344969,0.787730797565124,1.00193837766377,-2.9537045926984,"ileum","Week 1"
"ASV3","la",13.6479769594197,7.6174339070115e-05,0.0131381044656381,1.4169548423542,10.9750960519508,"ileum","Week 1"
"ASV3","lg",11.3673791473903,0.00023550507031764,0.0292815396759578,1.4169548423542,9.1195382969333,"ileum","Week 1"
"ASV30","cdiff",0.63149259927447,0.339516026333873,1,0.619609514683812,1.02305662974165,"ileum","Week 1"
"ASV30","Intercept",5.92126143631433,2.40078965452328e-08,7.2185360737962e-06,0.43813008952063,13.6786998111967,"ileum","Week 1"
"ASV30","la",1.45248712575974,0.040927050779501,1,0.619609514683813,2.3645380780513,"ileum","Week 1"
"ASV30","lg",-0.767990789220576,0.253835045641558,1,0.619609514683813,-1.25002846547819,"ileum","Week 1"
"ASV300","cdiff",-1.54303004077044,0.468069408813105,1,2.30045597291087,-0.721263562153536,"ileum","Week 1"
"ASV300","Intercept",-1.36273131883653,0.468934877078833,1,1.62666801826637,-0.817070993072057,"ileum","Week 1"
"ASV300","la",-1.61329537759451,0.467271900026917,1,2.30045597291087,-0.743353907861404,"ileum","Week 1"
"ASV300","lg",-2.27986508995335,0.397207394672878,1,2.30045597291087,-1.03073868469495,"ileum","Week 1"
"ASV305","cdiff",-0.224791187931238,0.591154766526178,1,2.77787355578343,-0.0720141896612174,"ileum","Week 1"
"ASV305","Intercept",-2.89549674630407,0.253172772540361,0.992763042113096,1.96425322857326,-1.50894748991109,"ileum","Week 1"
"ASV305","la",-0.0742867232032638,0.586337124919325,1,2.77787355578344,0.0097476826336952,"ileum","Week 1"
"ASV305","lg",1.54703880571386,0.493594167163925,1,2.77787355578344,0.625198946254406,"ileum","Week 1"
"ASV307","cdiff",-0.240475088372673,0.561607096199846,1,2.56544266559593,-0.111606149316051,"ileum","Week 1"
"ASV307","Intercept",-2.89650412954208,0.236821922261074,0.983325696622594,1.81404190558817,-1.63455855524732,"ileum","Week 1"
"ASV307","la",3.86313917589985,0.2280643464154,0.989847997123198,2.56544266559593,1.63548323953333,"ileum","Week 1"
"ASV307","lg",-0.487640174499356,0.525144185983654,1,2.56544266559593,-0.212799338608263,"ileum","Week 1"
"ASV31","cdiff",-4.78694620903924,0.0212212394460981,0.808887652541456,1.64294102489439,-3.23833253000122,"ileum","Week 1"
"ASV31","Intercept",6.46484596189588,0.00209604027296796,0.162390042339697,1.1617347397924,6.50851975616282,"ileum","Week 1"
"ASV31","la",-9.3600260778631,0.00119074019893803,0.134996284685995,1.64294102489439,-6.46993571132353,"ileum","Week 1"
"ASV31","lg",-2.13788969060215,0.209227221499484,0.999745427192489,1.64294102489439,-1.52478079498123,"ileum","Week 1"
"ASV310","cdiff",-0.234230502553627,0.530768927036406,1,2.36887300254225,-0.0855400532605816,"ileum","Week 1"
"ASV310","Intercept",-2.99164989048435,0.181818810668469,0.968458704838346,1.67504616386737,-1.85124481663043,"ileum","Week 1"
"ASV310","la",0.130386915877486,0.505570979832823,1,2.36887300254226,0.0658619957878269,"ileum","Week 1"
"ASV310","lg",2.57399553611547,0.361294237002987,0.992109392763811,2.36887300254226,1.18728323260281,"ileum","Week 1"
"ASV313","cdiff",-0.319004331914039,0.572152209589916,1,2.4738345063453,-0.13483906982756,"ileum","Week 1"
"ASV313","Intercept",-2.78503908001146,0.20549820256417,0.996029093914994,1.74926515497004,-1.63894280955801,"ileum","Week 1"
"ASV313","la",5.67192159373172,0.0758220562325018,0.955156734784082,2.4738345063453,2.46416224422928,"ileum","Week 1"
"ASV313","lg",0.399772417846478,0.545777153762033,1,2.4738345063453,0.201885651535198,"ileum","Week 1"
"ASV314","cdiff",-0.185931373439057,0.516016698334994,1,2.26654029987435,-0.0891348215069623,"ileum","Week 1"
"ASV314","Intercept",-2.76470113790893,0.208026822749345,0.996176571496016,1.60268601587374,-1.74914249487024,"ileum","Week 1"
"ASV314","la",-0.229660157603407,0.493822873939747,0.997654156336213,2.26654029987435,-0.106172360933411,"ileum","Week 1"
"ASV314","lg",5.05573132240573,0.0933898594245942,0.958348628431538,2.26654029987435,2.36293476490744,"ileum","Week 1"
"ASV316","cdiff",-0.489608499937058,0.428897892199235,0.998128206279149,1.92103479761365,-0.24988596336367,"ileum","Week 1"
"ASV316","Intercept",-2.79460212763319,0.175194499167683,0.906448662873146,1.35837673228794,-2.16001048559377,"ileum","Week 1"
"ASV316","la",-0.147315567193533,0.453516873537098,0.991820564721779,1.92103479761365,-0.0760475208873163,"ileum","Week 1"
"ASV316","lg",7.1951687967482,0.0111639715860128,0.54211794856066,1.92103479761365,4.07291416929735,"ileum","Week 1"
"ASV317","cdiff",1.83871685967191,0.463117871982837,0.99707216246748,2.46439531465378,0.833292772651907,"ileum","Week 1"
"ASV317","Intercept",-2.92232275987154,0.195915364343525,0.990977669596425,1.74259063851604,-1.72320436548027,"ileum","Week 1"
"ASV317","la",-0.175443529727165,0.584626490894133,1,2.46439531465378,-0.0377140381178062,"ileum","Week 1"
"ASV317","lg",-0.537412946265055,0.549791470488788,1,2.46439531465378,-0.220564928566935,"ileum","Week 1"
"ASV319","cdiff",-0.0523726139787423,0.459378299102064,0.992554953488617,2.05798869502431,-0.0633208332083015,"ileum","Week 1"
"ASV319","Intercept",-2.92263954520282,0.145420438886795,0.946897957444906,1.45521776185694,-2.11242889894016,"ileum","Week 1"
"ASV319","la",-0.469345422016817,0.452719761480339,0.995922451748942,2.05798869502431,-0.22533697619784,"ileum","Week 1"
